Country,Sex,Age_Category,Year,Predicted_Rate
Senegal,Male,Youth,2029,-0.799636364
Senegal,Male,Adults,2025,1.731145455
Senegal,Male,Adults,2026,1.4052
Senegal,Male,Adults,2027,1.079254545
Senegal,Male,Adults,2028,0.753309091
Senegal,Male,Adults,2029,0.427363636
Senegal,Male,Children,2025,1.649109091
Senegal,Male,Children,2026,1.276763636
Senegal,Male,Children,2027,0.904418182
Senegal,Male,Children,2028,0.532072727
Senegal,Male,Children,2029,0.159727273
Serbia,Female,Youth,2025,13.38465455
Serbia,Female,Youth,2026,10.23567273
Serbia,Female,Youth,2027,7.086690909
Serbia,Female,Youth,2028,3.937709091
Serbia,Female,Youth,2029,0.788727273
Serbia,Female,Adults,2025,4.335309091
Serbia,Female,Adults,2026,3.162709091
Serbia,Female,Adults,2027,1.990109091
Serbia,Female,Adults,2028,0.817509091
Serbia,Female,Adults,2029,-0.355090909
Serbia,Female,Children,2025,4.747927273
Serbia,Female,Children,2026,3.444354545
Serbia,Female,Children,2027,2.140781818
Serbia,Female,Children,2028,0.837209091
Serbia,Female,Children,2029,-0.466363636
Serbia,Male,Youth,2025,16.44378182
Serbia,Male,Youth,2026,14.3537
Serbia,Male,Youth,2027,12.26361818
Serbia,Male,Youth,2028,10.17353636
Serbia,Male,Youth,2029,8.083454545
Serbia,Male,Adults,2025,3.846509091
Serbia,Male,Adults,2026,2.834154545
Serbia,Male,Adults,2027,1.8218
Serbia,Male,Adults,2028,0.809445455
Serbia,Male,Adults,2029,-0.202909091
Serbia,Male,Children,2025,4.7166
Serbia,Male,Children,2026,3.603563636
Serbia,Male,Children,2027,2.490527273
Serbia,Male,Children,2028,1.377490909
Serbia,Male,Children,2029,0.264454545
Sierra Leone,Female,Youth,2025,1.528654545
Sierra Leone,Female,Youth,2026,1.210536364
Sierra Leone,Female,Youth,2027,0.892418182
Sierra Leone,Female,Youth,2028,0.5743
Sierra Leone,Female,Youth,2029,0.256181818
Sierra Leone,Female,Adults,2025,1.616509091
Sierra Leone,Female,Adults,2026,1.479290909
Sierra Leone,Female,Adults,2027,1.342072727
Sierra Leone,Female,Adults,2028,1.204854545
Sierra Leone,Female,Adults,2029,1.067636364
Sierra Leone,Female,Children,2025,1.6026
Sierra Leone,Female,Children,2026,1.427927273
Sierra Leone,Female,Children,2027,1.253254545
Sierra Leone,Female,Children,2028,1.078581818
Sierra Leone,Female,Children,2029,0.903909091
Sierra Leone,Male,Youth,2025,1.760854545
Sierra Leone,Male,Youth,2026,0.856209091
Sierra Leone,Male,Youth,2027,-0.048436364
Sierra Leone,Male,Youth,2028,-0.953081818
Sierra Leone,Male,Youth,2029,-1.857727273
Sierra Leone,Male,Adults,2025,4.171854545
Sierra Leone,Male,Adults,2026,4.152118182
Sierra Leone,Male,Adults,2027,4.132381818
Sierra Leone,Male,Adults,2028,4.112645455
Sierra Leone,Male,Adults,2029,4.092909091
Sierra Leone,Male,Children,2025,3.841563636
Sierra Leone,Male,Children,2026,3.690218182
Sierra Leone,Male,Children,2027,3.538872727
Sierra Leone,Male,Children,2028,3.387527273
Sierra Leone,Male,Children,2029,3.236181818
Singapore,Female,Youth,2025,10.75725455
Singapore,Female,Youth,2026,10.60987273
Singapore,Female,Youth,2027,10.46249091
Singapore,Female,Youth,2028,10.31510909
Singapore,Female,Youth,2029,10.16772727
Singapore,Female,Adults,2025,3.404236364
Singapore,Female,Adults,2026,3.403972727
Singapore,Female,Adults,2027,3.403709091
Singapore,Female,Adults,2028,3.403445455
Singapore,Female,Adults,2029,3.403181818
Singapore,Female,Children,2025,3.794945455
Singapore,Female,Children,2026,3.752981818
Singapore,Female,Children,2027,3.711018182
Singapore,Female,Children,2028,3.669054545
Singapore,Female,Children,2029,3.627090909
Singapore,Male,Youth,2025,6.365327273
Singapore,Male,Youth,2026,6.302518182
Singapore,Male,Youth,2027,6.239709091
Singapore,Male,Youth,2028,6.1769
Singapore,Male,Youth,2029,6.114090909
Singapore,Male,Adults,2025,3.249309091
Singapore,Male,Adults,2026,3.2353
Singapore,Male,Adults,2027,3.221290909
Singapore,Male,Adults,2028,3.207281818
Singapore,Male,Adults,2029,3.193272727
Singapore,Male,Children,2025,3.387636364
Singapore,Male,Children,2026,3.356545455
Singapore,Male,Children,2027,3.325454545
Singapore,Male,Children,2028,3.294363636
Singapore,Male,Children,2029,3.263272727
Slovakia,Female,Youth,2025,16.2638
Slovakia,Female,Youth,2026,15.37782727
Slovakia,Female,Youth,2027,14.49185455
Slovakia,Female,Youth,2028,13.60588182
Slovakia,Female,Youth,2029,12.71990909
Slovakia,Female,Adults,2025,3.445690909
Slovakia,Female,Adults,2026,2.7737
Slovakia,Female,Adults,2027,2.101709091
Slovakia,Female,Adults,2028,1.429718182
Slovakia,Female,Adults,2029,0.757727273
Slovakia,Female,Children,2025,3.911436364
Slovakia,Female,Children,2026,3.193054545
Slovakia,Female,Children,2027,2.474672727
Slovakia,Female,Children,2028,1.756290909
Slovakia,Female,Children,2029,1.037909091
Slovakia,Male,Youth,2025,16.92627273
Slovakia,Male,Youth,2026,16.47218182
Slovakia,Male,Youth,2027,16.01809091
Slovakia,Male,Youth,2028,15.564
Slovakia,Male,Youth,2029,15.10990909
Slovakia,Male,Adults,2025,3.5444
Slovakia,Male,Adults,2026,3.097481818
Slovakia,Male,Adults,2027,2.650563636
Slovakia,Male,Adults,2028,2.203645455
Slovakia,Male,Adults,2029,1.756727273
Slovakia,Male,Children,2025,4.305618182
Slovakia,Male,Children,2026,3.8201
Slovakia,Male,Children,2027,3.334581818
Slovakia,Male,Children,2028,2.849063636
Slovakia,Male,Children,2029,2.363545455
Slovenia,Female,Youth,2025,7.580909091
Slovenia,Female,Youth,2026,6.712636364
Slovenia,Female,Youth,2027,5.844363636
Slovenia,Female,Youth,2028,4.976090909
Slovenia,Female,Youth,2029,4.107818182
Slovenia,Female,Adults,2025,1.687254545
Slovenia,Female,Adults,2026,0.984872727
Slovenia,Female,Adults,2027,0.282490909
Slovenia,Female,Adults,2028,-0.419890909
Slovenia,Female,Adults,2029,-1.122272727
Slovenia,Female,Children,2025,2.053181818
Slovenia,Female,Children,2026,1.337227273
Slovenia,Female,Children,2027,0.621272727
Slovenia,Female,Children,2028,-0.094681818
Slovenia,Female,Children,2029,-0.810636364
Slovenia,Male,Youth,2025,6.2706
Slovenia,Male,Youth,2026,5.348063636
Slovenia,Male,Youth,2027,4.425527273
Slovenia,Male,Youth,2028,3.502990909
Slovenia,Male,Youth,2029,2.580454545
Slovenia,Male,Adults,2025,1.606
Slovenia,Male,Adults,2026,1.077636364
Slovenia,Male,Adults,2027,0.549272727
Slovenia,Male,Adults,2028,0.020909091
Slovenia,Male,Adults,2029,-0.507454545
Slovenia,Male,Children,2025,1.923872727
Slovenia,Male,Children,2026,1.363927273
Slovenia,Male,Children,2027,0.803981818
Slovenia,Male,Children,2028,0.244036364
Slovenia,Male,Children,2029,-0.315909091
Solomon Islands,Female,Youth,2025,3.405254545
Solomon Islands,Female,Youth,2026,3.621145455
Solomon Islands,Female,Youth,2027,3.837036364
Solomon Islands,Female,Youth,2028,4.052927273
Solomon Islands,Female,Youth,2029,4.268818182
Solomon Islands,Female,Adults,2025,1.014
Solomon Islands,Female,Adults,2026,1.078727273
Solomon Islands,Female,Adults,2027,1.143454545
Solomon Islands,Female,Adults,2028,1.208181818
Solomon Islands,Female,Adults,2029,1.272909091
Solomon Islands,Female,Children,2025,1.642818182
Solomon Islands,Female,Children,2026,1.745909091
Solomon Islands,Female,Children,2027,1.849
Solomon Islands,Female,Children,2028,1.952090909
Solomon Islands,Female,Children,2029,2.055181818
Solomon Islands,Male,Youth,2025,2.504509091
Solomon Islands,Male,Youth,2026,2.677972727
Solomon Islands,Male,Youth,2027,2.851436364
Solomon Islands,Male,Youth,2028,3.0249
Solomon Islands,Male,Youth,2029,3.198363636
Solomon Islands,Male,Adults,2025,1.222381818
Solomon Islands,Male,Adults,2026,1.294081818
Solomon Islands,Male,Adults,2027,1.365781818
Solomon Islands,Male,Adults,2028,1.437481818
Solomon Islands,Male,Adults,2029,1.509181818
Solomon Islands,Male,Children,2025,1.5594
Solomon Islands,Male,Children,2026,1.657709091
Solomon Islands,Male,Children,2027,1.756018182
Solomon Islands,Male,Children,2028,1.854327273
Solomon Islands,Male,Children,2029,1.952636364
Somalia,Female,Youth,2025,38.62776364
Somalia,Female,Youth,2026,38.83270909
Somalia,Female,Youth,2027,39.03765455
Somalia,Female,Youth,2028,39.2426
Somalia,Female,Youth,2029,39.44754545
Somalia,Female,Adults,2025,21.79672727
Somalia,Female,Adults,2026,21.90327273
Somalia,Female,Adults,2027,22.00981818
Somalia,Female,Adults,2028,22.11636364
Somalia,Female,Adults,2029,22.22290909
Somalia,Female,Children,2025,25.2634
Somalia,Female,Children,2026,25.37984545
Somalia,Female,Children,2027,25.49629091
Somalia,Female,Children,2028,25.61273636
Somalia,Female,Children,2029,25.72918182
Somalia,Male,Youth,2025,33.32072727
Somalia,Male,Youth,2026,33.47818182
Somalia,Male,Youth,2027,33.63563636
Somalia,Male,Youth,2028,33.79309091
Somalia,Male,Youth,2029,33.95054545
Somalia,Male,Adults,2025,13.85032727
Somalia,Male,Adults,2026,13.93142727
Somalia,Male,Adults,2027,14.01252727
Somalia,Male,Adults,2028,14.09362727
Somalia,Male,Adults,2029,14.17472727
Somalia,Male,Children,2025,16.98036364
Somalia,Male,Children,2026,17.06586364
Somalia,Male,Children,2027,17.15136364
Somalia,Male,Children,2028,17.23686364
Somalia,Male,Children,2029,17.32236364
South Africa,Female,Youth,2025,56.56481818
South Africa,Female,Youth,2026,57.49245455
South Africa,Female,Youth,2027,58.42009091
South Africa,Female,Youth,2028,59.34772727
South Africa,Female,Youth,2029,60.27536364
South Africa,Female,Adults,2025,28.81327273
South Africa,Female,Adults,2026,29.56677273
South Africa,Female,Adults,2027,30.32027273
South Africa,Female,Adults,2028,31.07377273
South Africa,Female,Adults,2029,31.82727273
South Africa,Female,Children,2025,31.63952727
South Africa,Female,Children,2026,32.34614545
South Africa,Female,Children,2027,33.05276364
South Africa,Female,Children,2028,33.75938182
South Africa,Female,Children,2029,34.466
South Africa,Male,Youth,2025,47.62552727
South Africa,Male,Youth,2026,48.49605455
South Africa,Male,Youth,2027,49.36658182
South Africa,Male,Youth,2028,50.23710909
South Africa,Male,Youth,2029,51.10763636
South Africa,Male,Adults,2025,25.81103636
South Africa,Male,Adults,2026,26.53543636
South Africa,Male,Adults,2027,27.25983636
South Africa,Male,Adults,2028,27.98423636
South Africa,Male,Adults,2029,28.70863636
South Africa,Male,Children,2025,28.19863636
South Africa,Male,Children,2026,28.87604545
South Africa,Male,Children,2027,29.55345455
South Africa,Male,Children,2028,30.23086364
South Africa,Male,Children,2029,30.90827273
South America,Female,Youth,2025,23.29025455
South America,Female,Youth,2026,23.24555455
South America,Female,Youth,2027,23.20085455
South America,Female,Youth,2028,23.15615455
South America,Female,Youth,2029,23.11145455
South America,Female,Adults,2025,8.766036364
South America,Female,Adults,2026,8.891345455
South America,Female,Adults,2027,9.016654545
South America,Female,Adults,2028,9.141963636
South America,Female,Adults,2029,9.267272727
South America,Female,Children,2025,10.87769091
South America,Female,Children,2026,10.93465455
South America,Female,Children,2027,10.99161818
South America,Female,Children,2028,11.04858182
South America,Female,Children,2029,11.10554545
South America,Male,Youth,2025,17.27756364
South America,Male,Youth,2026,17.31208182
South America,Male,Youth,2027,17.3466
South America,Male,Youth,2028,17.38111818
South America,Male,Youth,2029,17.41563636
South America,Male,Adults,2025,6.006345455
South America,Male,Adults,2026,6.058918182
South America,Male,Adults,2027,6.111490909
South America,Male,Adults,2028,6.164063636
South America,Male,Adults,2029,6.216636364
South America,Male,Children,2025,7.6692
South America,Male,Children,2026,7.6854
South America,Male,Children,2027,7.7016
South America,Male,Children,2028,7.7178
South America,Male,Children,2029,7.734
South Sudan,Female,Youth,2025,17.80434545
South Sudan,Female,Youth,2026,17.73128182
South Sudan,Female,Youth,2027,17.65821818
South Sudan,Female,Youth,2028,17.58515455
South Sudan,Female,Youth,2029,17.51209091
South Sudan,Female,Adults,2025,11.60170909
South Sudan,Female,Adults,2026,11.52273636
South Sudan,Female,Adults,2027,11.44376364
South Sudan,Female,Adults,2028,11.36479091
South Sudan,Female,Adults,2029,11.28581818
South Sudan,Female,Children,2025,13.74867273
South Sudan,Female,Children,2026,13.70925455
South Sudan,Female,Children,2027,13.66983636
South Sudan,Female,Children,2028,13.63041818
South Sudan,Female,Children,2029,13.591
South Sudan,Male,Youth,2025,19.88125455
South Sudan,Male,Youth,2026,19.67032727
South Sudan,Male,Youth,2027,19.4594
South Sudan,Male,Youth,2028,19.24847273
South Sudan,Male,Youth,2029,19.03754545
South Sudan,Male,Adults,2025,7.509927273
South Sudan,Male,Adults,2026,7.424990909
South Sudan,Male,Adults,2027,7.340054545
South Sudan,Male,Adults,2028,7.255118182
South Sudan,Male,Adults,2029,7.170181818
South Sudan,Male,Children,2025,11.64065455
South Sudan,Male,Children,2026,11.60167273
South Sudan,Male,Children,2027,11.56269091
South Sudan,Male,Children,2028,11.52370909
South Sudan,Male,Children,2029,11.48472727
Spain,Female,Youth,2025,25.30643636
Spain,Female,Youth,2026,23.21723636
Spain,Female,Youth,2027,21.12803636
Spain,Female,Youth,2028,19.03883636
Spain,Female,Youth,2029,16.94963636
Spain,Female,Adults,2025,10.69585455
Spain,Female,Adults,2026,9.689072727
Spain,Female,Adults,2027,8.682290909
Spain,Female,Adults,2028,7.675509091
Spain,Female,Adults,2029,6.668727273
Spain,Female,Children,2025,11.62534545
Spain,Female,Children,2026,10.54200909
Spain,Female,Children,2027,9.458672727
Spain,Female,Children,2028,8.375336364
Spain,Female,Children,2029,7.292
Spain,Male,Youth,2025,22.35890909
Spain,Male,Youth,2026,19.91572727
Spain,Male,Youth,2027,17.47254545
Spain,Male,Youth,2028,15.02936364
Spain,Male,Youth,2029,12.58618182
Spain,Male,Adults,2025,6.550454545
Spain,Male,Adults,2026,5.431681818
Spain,Male,Adults,2027,4.312909091
Spain,Male,Adults,2028,3.194136364
Spain,Male,Adults,2029,2.075363636
Spain,Male,Children,2025,7.676672727
Spain,Male,Children,2026,6.477436364
Spain,Male,Children,2027,5.2782
Spain,Male,Children,2028,4.078963636
Spain,Male,Children,2029,2.879727273
Sri Lanka,Female,Youth,2025,36.30041818
Sri Lanka,Female,Youth,2026,37.41324545
Sri Lanka,Female,Youth,2027,38.52607273
Sri Lanka,Female,Youth,2028,39.6389
Sri Lanka,Female,Youth,2029,40.75172727
Sri Lanka,Female,Adults,2025,6.897509091
Sri Lanka,Female,Adults,2026,7.227018182
Sri Lanka,Female,Adults,2027,7.556527273
Sri Lanka,Female,Adults,2028,7.886036364
Sri Lanka,Female,Adults,2029,8.215545455
Sri Lanka,Female,Children,2025,10.38292727
Sri Lanka,Female,Children,2026,10.78544545
Sri Lanka,Female,Children,2027,11.18796364
Sri Lanka,Female,Children,2028,11.59048182
Sri Lanka,Female,Children,2029,11.993
Sri Lanka,Male,Youth,2025,23.19116364
Sri Lanka,Male,Youth,2026,24.03232727
Sri Lanka,Male,Youth,2027,24.87349091
Sri Lanka,Male,Youth,2028,25.71465455
Sri Lanka,Male,Youth,2029,26.55581818
Sri Lanka,Male,Adults,2025,2.483327273
Sri Lanka,Male,Adults,2026,2.618245455
Sri Lanka,Male,Adults,2027,2.753163636
Sri Lanka,Male,Adults,2028,2.888081818
Sri Lanka,Male,Adults,2029,3.023
Sri Lanka,Male,Children,2025,4.915490909
Sri Lanka,Male,Children,2026,5.130254545
Sri Lanka,Male,Children,2027,5.345018182
Sri Lanka,Male,Children,2028,5.559781818
Sri Lanka,Male,Children,2029,5.774545455
Sudan,Female,Youth,2025,49.28721818
Sudan,Female,Youth,2026,49.90561818
Sudan,Female,Youth,2027,50.52401818
Sudan,Female,Youth,2028,51.14241818
Sudan,Female,Youth,2029,51.76081818
Sudan,Female,Adults,2025,30.04998182
Sudan,Female,Adults,2026,30.5116
Sudan,Female,Adults,2027,30.97321818
Sudan,Female,Adults,2028,31.43483636
Sudan,Female,Adults,2029,31.89645455
Sudan,Female,Children,2025,33.8182
Sudan,Female,Children,2026,34.26021818
Sudan,Female,Children,2027,34.70223636
Sudan,Female,Children,2028,35.14425455
Sudan,Female,Children,2029,35.58627273
Sudan,Male,Youth,2025,33.51829091
Sudan,Male,Youth,2026,34.1969
Sudan,Male,Youth,2027,34.87550909
Sudan,Male,Youth,2028,35.55411818
Sudan,Male,Youth,2029,36.23272727
Sudan,Male,Adults,2025,11.05287273
Sudan,Male,Adults,2026,11.33851818
Sudan,Male,Adults,2027,11.62416364
Sudan,Male,Adults,2028,11.90980909
Sudan,Male,Adults,2029,12.19545455
Sudan,Male,Children,2025,14.64761818
Sudan,Male,Children,2026,14.94755455
Sudan,Male,Children,2027,15.24749091
Sudan,Male,Children,2028,15.54742727
Sudan,Male,Children,2029,15.84736364
Suriname,Female,Youth,2025,43.39469091
Suriname,Female,Youth,2026,44.60183636
Suriname,Female,Youth,2027,45.80898182
Suriname,Female,Youth,2028,47.01612727
Suriname,Female,Youth,2029,48.22327273
Suriname,Female,Adults,2025,6.170327273
Suriname,Female,Adults,2026,5.990245455
Suriname,Female,Adults,2027,5.810163636
Suriname,Female,Adults,2028,5.630081818
Suriname,Female,Adults,2029,5.45
Suriname,Female,Children,2025,11.19985455
Suriname,Female,Children,2026,11.1768
Suriname,Female,Children,2027,11.15374545
Suriname,Female,Children,2028,11.13069091
Suriname,Female,Children,2029,11.10763636
Suriname,Male,Youth,2025,21.74241818
Suriname,Male,Youth,2026,22.62724545
Suriname,Male,Youth,2027,23.51207273
Suriname,Male,Youth,2028,24.3969
Suriname,Male,Youth,2029,25.28172727
Suriname,Male,Adults,2025,3.432436364
Suriname,Male,Adults,2026,3.457872727
Suriname,Male,Adults,2027,3.483309091
Suriname,Male,Adults,2028,3.508745455
Suriname,Male,Adults,2029,3.534181818
Suriname,Male,Children,2025,6.385818182
Suriname,Male,Children,2026,6.542181818
Suriname,Male,Children,2027,6.698545455
Suriname,Male,Children,2028,6.854909091
Suriname,Male,Children,2029,7.011272727
Sweden,Female,Youth,2025,23.93332727
Sweden,Female,Youth,2026,24.48010909
Sweden,Female,Youth,2027,25.02689091
Sweden,Female,Youth,2028,25.57367273
Sweden,Female,Youth,2029,26.12045455
Sweden,Female,Adults,2025,6.499818182
Sweden,Female,Adults,2026,6.630272727
Sweden,Female,Adults,2027,6.760727273
Sweden,Female,Adults,2028,6.891181818
Sweden,Female,Adults,2029,7.021636364
Sweden,Female,Children,2025,8.503763636
Sweden,Female,Children,2026,8.666163636
Sweden,Female,Children,2027,8.828563636
Sweden,Female,Children,2028,8.990963636
Sweden,Female,Children,2029,9.153363636
Sweden,Male,Youth,2025,23.44685455
Sweden,Male,Youth,2026,23.69643636
Sweden,Male,Youth,2027,23.94601818
Sweden,Male,Youth,2028,24.1956
Sweden,Male,Youth,2029,24.44518182
Sweden,Male,Adults,2025,5.962018182
Sweden,Male,Adults,2026,6.009809091
Sweden,Male,Adults,2027,6.0576
Sweden,Male,Adults,2028,6.105390909
Sweden,Male,Adults,2029,6.153181818
Sweden,Male,Children,2025,7.965290909
Sweden,Male,Children,2026,8.029081818
Sweden,Male,Children,2027,8.092872727
Sweden,Male,Children,2028,8.156663636
Sweden,Male,Children,2029,8.220454545
Switzerland,Female,Youth,2025,6.787927273
Switzerland,Female,Youth,2026,6.625490909
Switzerland,Female,Youth,2027,6.463054545
Switzerland,Female,Youth,2028,6.300618182
Switzerland,Female,Youth,2029,6.138181818
Switzerland,Female,Adults,2025,4.045690909
Switzerland,Female,Adults,2026,3.991109091
Switzerland,Female,Adults,2027,3.936527273
Switzerland,Female,Adults,2028,3.881945455
Switzerland,Female,Adults,2029,3.827363636
Switzerland,Female,Children,2025,4.337745455
Switzerland,Female,Children,2026,4.259490909
Switzerland,Female,Children,2027,4.181236364
Switzerland,Female,Children,2028,4.102981818
Switzerland,Female,Children,2029,4.024727273
Switzerland,Male,Youth,2025,7.219181818
Switzerland,Male,Youth,2026,7.040727273
Switzerland,Male,Youth,2027,6.862272727
Switzerland,Male,Youth,2028,6.683818182
Switzerland,Male,Youth,2029,6.505363636
Switzerland,Male,Adults,2025,3.345781818
Switzerland,Male,Adults,2026,3.262836364
Switzerland,Male,Adults,2027,3.179890909
Switzerland,Male,Adults,2028,3.096945455
Switzerland,Male,Adults,2029,3.014
Switzerland,Male,Children,2025,3.768163636
Switzerland,Male,Children,2026,3.666872727
Switzerland,Male,Children,2027,3.565581818
Switzerland,Male,Children,2028,3.464290909
Switzerland,Male,Children,2029,3.363
Syrian Arab Republic,Female,Youth,2025,53.16365455
Syrian Arab Republic,Female,Youth,2026,52.97185455
Syrian Arab Republic,Female,Youth,2027,52.78005455
Syrian Arab Republic,Female,Youth,2028,52.58825455
Syrian Arab Republic,Female,Youth,2029,52.39645455
Syrian Arab Republic,Female,Adults,2025,18.74032727
Syrian Arab Republic,Female,Adults,2026,18.61551818
Syrian Arab Republic,Female,Adults,2027,18.49070909
Syrian Arab Republic,Female,Adults,2028,18.3659
Syrian Arab Republic,Female,Adults,2029,18.24109091
Syrian Arab Republic,Female,Children,2025,25.41050909
Syrian Arab Republic,Female,Children,2026,25.34756364
Syrian Arab Republic,Female,Children,2027,25.28461818
Syrian Arab Republic,Female,Children,2028,25.22167273
Syrian Arab Republic,Female,Children,2029,25.15872727
Syrian Arab Republic,Male,Youth,2025,29.34829091
Syrian Arab Republic,Male,Youth,2026,29.04485455
Syrian Arab Republic,Male,Youth,2027,28.74141818
Syrian Arab Republic,Male,Youth,2028,28.43798182
Syrian Arab Republic,Male,Youth,2029,28.13454545
Syrian Arab Republic,Male,Adults,2025,5.693054545
Syrian Arab Republic,Male,Adults,2026,5.6112
Syrian Arab Republic,Male,Adults,2027,5.529345455
Syrian Arab Republic,Male,Adults,2028,5.447490909
Syrian Arab Republic,Male,Adults,2029,5.365636364
Syrian Arab Republic,Male,Children,2025,11.03841818
Syrian Arab Republic,Male,Children,2026,10.97442727
Syrian Arab Republic,Male,Children,2027,10.91043636
Syrian Arab Republic,Male,Children,2028,10.84644545
Syrian Arab Republic,Male,Children,2029,10.78245455
"Taiwan, China",Female,Youth,2025,12.51109091
"Taiwan, China",Female,Youth,2026,12.55868182
"Taiwan, China",Female,Youth,2027,12.60627273
"Taiwan, China",Female,Youth,2028,12.65386364
"Taiwan, China",Female,Youth,2029,12.70145455
"Taiwan, China",Female,Adults,2025,2.832218182
"Taiwan, China",Female,Adults,2026,2.846890909
"Taiwan, China",Female,Adults,2027,2.861563636
"Taiwan, China",Female,Adults,2028,2.876236364
"Taiwan, China",Female,Adults,2029,2.890909091
"Taiwan, China",Female,Children,2025,3.5408
"Taiwan, China",Female,Children,2026,3.541418182
"Taiwan, China",Female,Children,2027,3.542036364
"Taiwan, China",Female,Children,2028,3.542654545
"Taiwan, China",Female,Children,2029,3.543272727
"Taiwan, China",Male,Youth,2025,10.96727273
"Taiwan, China",Male,Youth,2026,10.85609091
"Taiwan, China",Male,Youth,2027,10.74490909
"Taiwan, China",Male,Youth,2028,10.63372727
"Taiwan, China",Male,Youth,2029,10.52254545
"Taiwan, China",Male,Adults,2025,3.090418182
"Taiwan, China",Male,Adults,2026,3.053381818
"Taiwan, China",Male,Adults,2027,3.016345455
"Taiwan, China",Male,Adults,2028,2.979309091
"Taiwan, China",Male,Adults,2029,2.942272727
"Taiwan, China",Male,Children,2025,3.636672727
"Taiwan, China",Male,Children,2026,3.587436364
"Taiwan, China",Male,Children,2027,3.5382
"Taiwan, China",Male,Children,2028,3.488963636
"Taiwan, China",Male,Children,2029,3.439727273
Tajikistan,Female,Youth,2025,13.35570909
Tajikistan,Female,Youth,2026,13.31437273
Tajikistan,Female,Youth,2027,13.27303636
Tajikistan,Female,Youth,2028,13.2317
Tajikistan,Female,Youth,2029,13.19036364
Tajikistan,Female,Adults,2025,3.606654545
Tajikistan,Female,Adults,2026,3.583354545
Tajikistan,Female,Adults,2027,3.560054545
Tajikistan,Female,Adults,2028,3.536754545
Tajikistan,Female,Adults,2029,3.513454545
Tajikistan,Female,Children,2025,5.244145455
Tajikistan,Female,Children,2026,5.169109091
Tajikistan,Female,Children,2027,5.094072727
Tajikistan,Female,Children,2028,5.019036364
Tajikistan,Female,Children,2029,4.944
Tajikistan,Male,Youth,2025,18.67885455
Tajikistan,Male,Youth,2026,18.58989091
Tajikistan,Male,Youth,2027,18.50092727
Tajikistan,Male,Youth,2028,18.41196364
Tajikistan,Male,Youth,2029,18.323
Tajikistan,Male,Adults,2025,5.8018
Tajikistan,Male,Adults,2026,5.805372727
Tajikistan,Male,Adults,2027,5.808945455
Tajikistan,Male,Adults,2028,5.812518182
Tajikistan,Male,Adults,2029,5.816090909
Tajikistan,Male,Children,2025,7.799254545
Tajikistan,Male,Children,2026,7.748009091
Tajikistan,Male,Children,2027,7.696763636
Tajikistan,Male,Children,2028,7.645518182
Tajikistan,Male,Children,2029,7.594272727
"Tanzania, United Republic of",Female,Youth,2025,4.5972
"Tanzania, United Republic of",Female,Youth,2026,4.616218182
"Tanzania, United Republic of",Female,Youth,2027,4.635236364
"Tanzania, United Republic of",Female,Youth,2028,4.654254545
"Tanzania, United Republic of",Female,Youth,2029,4.673272727
"Tanzania, United Republic of",Female,Adults,2025,3.5784
"Tanzania, United Republic of",Female,Adults,2026,3.718890909
"Tanzania, United Republic of",Female,Adults,2027,3.859381818
"Tanzania, United Republic of",Female,Adults,2028,3.999872727
"Tanzania, United Republic of",Female,Adults,2029,4.140363636
"Tanzania, United Republic of",Female,Children,2025,3.843890909
"Tanzania, United Republic of",Female,Children,2026,3.944645455
"Tanzania, United Republic of",Female,Children,2027,4.0454
"Tanzania, United Republic of",Female,Children,2028,4.146154545
"Tanzania, United Republic of",Female,Children,2029,4.246909091
"Tanzania, United Republic of",Male,Youth,2025,2.573236364
"Tanzania, United Republic of",Male,Youth,2026,2.5412
"Tanzania, United Republic of",Male,Youth,2027,2.509163636
"Tanzania, United Republic of",Male,Youth,2028,2.477127273
"Tanzania, United Republic of",Male,Youth,2029,2.445090909
"Tanzania, United Republic of",Male,Adults,2025,1.481309091
"Tanzania, United Republic of",Male,Adults,2026,1.525436364
"Tanzania, United Republic of",Male,Adults,2027,1.569563636
"Tanzania, United Republic of",Male,Adults,2028,1.613690909
"Tanzania, United Republic of",Male,Adults,2029,1.657818182
"Tanzania, United Republic of",Male,Children,2025,1.812909091
"Tanzania, United Republic of",Male,Children,2026,1.836772727
"Tanzania, United Republic of",Male,Children,2027,1.860636364
"Tanzania, United Republic of",Male,Children,2028,1.8845
"Tanzania, United Republic of",Male,Children,2029,1.908363636
Thailand,Female,Youth,2025,8.340454545
Thailand,Female,Youth,2026,8.746090909
Thailand,Female,Youth,2027,9.151727273
Thailand,Female,Youth,2028,9.557363636
Thailand,Female,Youth,2029,9.963
Thailand,Female,Adults,2025,0.622527273
Thailand,Female,Adults,2026,0.655372727
Thailand,Female,Adults,2027,0.688218182
Thailand,Female,Adults,2028,0.721063636
Thailand,Female,Adults,2029,0.753909091
Thailand,Female,Children,2025,1.167
Thailand,Female,Children,2026,1.217181818
Thailand,Female,Children,2027,1.267363636
Thailand,Female,Children,2028,1.317545455
Thailand,Female,Children,2029,1.367727273
Thailand,Male,Youth,2025,4.692636364
Thailand,Male,Youth,2026,4.857636364
Thailand,Male,Youth,2027,5.022636364
Thailand,Male,Youth,2028,5.187636364
Thailand,Male,Youth,2029,5.352636364
Thailand,Male,Adults,2025,0.6032
Thailand,Male,Adults,2026,0.624945455
Thailand,Male,Adults,2027,0.646690909
Thailand,Male,Adults,2028,0.668436364
